都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
272094,2773200023,大阪府,守口市,ロータス　ケアプランセンターもりぐち,ロータス　ケアプランセンターモリグチ,居宅介護支援,大阪府守口市八雲西町２丁目１４番１０号もりぐち在宅サービス供給ステーション,もりぐち在宅サービス供給ステーション,34.745672568958800,135.566761601358050,06-4250-7870,06-6996-0014,8120005013960,社会福祉法人　ロータス福祉会,2773200023,"平日,土曜日,祝日",,150,http://www.kadomasou.jp/,,,,
272094,2773202128,大阪府,守口市,ケアプランセンターごはん家族東光町,ケアプランセンターゴハンカゾクトウコウチョウ,居宅介護支援,大阪府守口市東光町3丁目13番2号,,34.729262900000000,135.570445000000060,06-6998-2553,06-6998-2555,9120005014215,社会福祉法人笑壺の会,2773202128,平日,,0,https://gohankazoku.jp/,,,,
272094,2773204124,大阪府,守口市,鶴見緑地苑ケアプランセンター,ツルミリョクチエンケアプランセンター,居宅介護支援,大阪府守口市菊水通３丁目１６番２号,,34.729200700000000,135.578337300000000,06-6995-5005,06-6995-5225,1120005008488,社会福祉法人　清水福祉会,2773204124,"平日,祝日",,70,https://www.seisuikai.net,,,,
272094,2773200080,大阪府,守口市,すずしろ園居宅介護支援事業所,スズシロエンキョタクカイゴシエンジギョウショ,居宅介護支援,大阪府守口市南寺方東通１丁目１３番１６号,,34.717203000000000,135.569681500000000,06-6992-7722,06-6993-8500,7120005013961,社会福祉法人柏清会,2773200080,"平日,祝日",,0,http://www.hakuseikai.jp,,,,
272094,2773200866,大阪府,守口市,パル守口福祉センター,パルモリグチフクシセンター,居宅介護支援,大阪府守口市大枝東町14-22,,34.733687400000000,135.567786699999940,06-6998-5707,06-6998-5712,3120005004436,生活協同組合おおさかパルコープ,2773200866,"平日,祝日",月曜日のみ9:00～17:00（改行）年末・年始　12/29～1/4,0,,,,,
272094,2773200148,大阪府,守口市,居宅介護支援事業所さいうんどう,キョタクカイゴシエンジギョウショサイウンドウ,居宅介護支援,守口市馬場町１丁目４－２０,,34.728205897192670,135.561488715344270,06-6993-3232,06-6993-1331,8120001156326,東洋ミネラル株式会社,2773200148,"平日,土曜日",利用者の状況により、緊急対応します,160,,,,,
272094,2773203803,大阪府,守口市,ケアプランセンターバク,ケアプランセンターバク,居宅介護支援,大阪府守口市寺方錦通3-1-12101号,101号,34.723781800000000,135.578860900000000,06-6998-5673,06-6998-5674,9120002081613,有限会社　K‘ｓ,2773203803,平日,,20,https://kaigo-baku.com/,,,,
272094,2773203340,大阪府,守口市,こはる介護支援事業所,コハルカイゴシエンジギョウショ,居宅介護支援,大阪府守口市大庭町2丁目23番7号,,34.753272899999990,135.570185200000000,06-6902-3224,06-6906-3789,6120002077507,有限会社　アートセレ,2773203340,"平日,土曜日",,0,なし,,,,
272094,2773200742,大阪府,守口市,有限会社　ひびきケアセンター,ユウゲンカイシャ　ヒビキケアセンター,居宅介護支援,大阪府守口市高瀬町1丁目8-13若草第３マンション　401,若草第３マンション　401,34.729114899999990,135.563137300000020,06-6926-9966,06-6926-9965,4120002080909,有限会社ひびきケアセンター,2773200742,"平日,土曜日,祝日",緊急時などの場合や事情に応じて対応可,44,,,,,
272094,2773201443,大阪府,守口市,はり灸ケアプランセンター守口,ハリキュウケアプランセンターモリグチ,居宅介護支援,守口市松町1-10,,34.738725700000000,135.563775800000030,06-6997-3400,06-6997-3407,6120002081698,有限会社ももの木鍼灸院,2773201443,"平日,土曜日,祝日",,0,,,,,
272094,2773201120,大阪府,守口市,ロイヤル・ケアマネジメント,ロイヤル・ケアマネジメント,居宅介護支援,大阪府守口市八雲西町１－１５－２,,34.744838700000000,135.563436799999980,06-6995-6363,06-6995-6361,2120002081363,有限会社　ロイヤル・ケア,2773201120,"平日,祝日",,147,,,,,
272094,2773200072,大阪府,守口市,医療法人西浦会　居宅介護支援センター「いるか」,イリョウホウジンニシウラカイ　キョタクカイゴシエンセンター「イルカ」,居宅介護支援,大阪府守口市八雲中町３丁目13-17,,34.747346700000000,135.570769400000020,06-6908-6433,06-6908-3006,7120005014225,医療法人西浦会（財団）,2773200072,"平日,土曜日",,3,http://www.keihan-nishiurakai.jp/,,,,
272094,2773204058,大阪府,守口市,関医ケアプランセンター・滝井,カンイケアプランセンター・タキイ,居宅介護支援,大阪府守口市滝井西町３－４－１０,,34.727223900000000,135.554846799999950,０６－４３９７－７６４０,０６－４３９７－７６８０,,,2773204058,"平日,土曜日",,0,,,,,
272094,2773203670,大阪府,守口市,ケアプランセンターコフレ,ケアプランセンターコフレ,居宅介護支援,大阪府守口市金田町1丁目5番18号,,34.753165700000000,135.589384200000040,06-6914-4110,06-6904-7954,9120001201056,株式会社コフレ,2773203670,"平日,祝日",,44,,,,,
272094,2773204678,大阪府,守口市,まぁるけあぷらん,マァルケアプラン,居宅介護支援,大阪府守口市菊水通１－１６－１１－３０７,,34.732024600000000,135.578418200000000,06-6967-8520,050-3588-8487,3122003002140,合同会社眞瑠,2773204678,平日,時間外・緊急時など転送電話で対応しています。,0,,,,,
272094,2773204645,大阪府,守口市,オールケア居宅介護支援センター,オールケアキョタクカイゴシエンセンター,居宅介護支援,大阪府守口市大久保町1-1-18,,34.749841054507414,135.593473057906000,06-4397-7889,06-4397-7272,3120005023519,一般社団法人福祉でつながる会,2773204645,平日,祝日は勤務,0,https://allcare.co.jp/,,,,
272094,2773201336,大阪府,守口市,ツクイ守口南寺方,ツクイモリグチミナミテラカタ,居宅介護支援,大阪府守口市南寺方中通3-12-10,,34.722185800000000,135.570750699999960,06-6995-6207,06-6995-6208,1020001136162,株式会社ツクイ,2773201336,"平日,祝日",12月31日～1月3日（改行）営業時間外は、常時連絡が取れる体制をとっております。,0,http://www.tsukui.ne.jp,,,,
272094,2773203837,大阪府,守口市,守口金田居宅介護支援事業所ラガール,モリグチキンダキョタクカイゴシエンジギョウショラガール,居宅介護支援,大阪府守口市金田町４－５－１６守口金田ケアセンターラガール内,守口金田ケアセンターラガール内,34.760159400000000,135.592272600000000,06-6906-1118,06-6905-7071,4120005014153,社会福祉法人弘道福祉会,2773203837,平日,12月30日～1月3日＊冬休１日(12月～１月）＊夏急１日（７月～８月）,140,,,,,
272094,2773201633,大阪府,守口市,ケアプランオフィス　ハピネスケア,ケアプランオフィス　ハピネスケア,居宅介護支援,守口市大日町四丁目21番16号レアル守口1-Ａ,レアル守口1-Ａ,34.754913049316016,135.576528618385280,06-6780-5252,06-6780-5251,1120002081364,有限会社ハピネスケア,2773201633,平日,,56,http://happinesscare.sunnyday.jp,,,,
272094,2773205089,大阪府,守口市,こころねケアプラン,ココロネケアプラン,居宅介護支援,大阪府守口市藤田町1丁目2番2号セイワマンション111号,セイワマンション111号,34.746369100000000,135.593608000000000,06-6914-4933,06-6914-4934,7120001278757,株式会社希カンパニー,2773205089,平日,上記営業日、営業時間のほか、電話により24時間常時連絡が可能な体制とする,,,,,,
272094,2773204728,大阪府,守口市,フォーユーケアプランセンター,フォーユーケアプランセンター,居宅介護支援,大阪府守口市藤田町1-2-27-120シティ-ハイツ古川橋,シティ-ハイツ古川橋,34.745803438752300,135.595107683534540,06-6916-2470,06-6916-2652,4120001188174,株式会社サンアールエム,2773204728,平日,上記の営業日、営業時間のほか、電話等により２４時間常時連絡が可能な体制とする。,108,https://3rm.co.jp/,,,,
272094,2773203381,大阪府,守口市,医療法人橋本クリニック居宅介護支援事業所,イリョウホウジンハシモトクリニックキョタクカイゴシエンジギョウショ,居宅介護支援,大阪府守口市金下町2-13-6,,34.733418506406850,135.559955525165920,06-6993-8488,06-6993-7676,9120005014074,医療法人　橋本クリニック,2773203381,"平日,土曜日",,130,http://www.hashimoto.or.jp/,,,,
272108,2772410623,大阪府,枚方市,ケアセンターアシスト,ケアセンターアシスト,居宅介護支援,大阪府枚方市三矢町5番18106号　メゾン枚方,106号　メゾン枚方,34.815300400000005,135.642750400000000,072-845-6950,072-845-5169,8120001161706,株式会社ＡＳＳＩＳＴ,2772410623,平日,,0,,,,,
272108,2772410599,大阪府,枚方市,ケアサポートハレの日ケの日,ケアサポートハレノヒケノヒ,居宅介護支援,大阪府枚方市山之上二丁目４番１５号,,34.802370800000010,135.657454700000000,072-896-8130,072-896-8131,5120003028245,合同会社リエイブルメント,2772410599,平日,上記の営業日・営業時間のほか、電話等により連絡可能な体制をとっています。,44,,,,,
272108,2772410367,大阪府,枚方市,アーチ快護相談サポート,アーチカイゴソウダンサポート,居宅介護支援,大阪府枚方市楠葉野田一丁目29番16号202,,34.866261032881480,135.681891755536180,072-864-5052,072-836-3338,9130001047787,アーチコミュニケーション株式会社,2772410367,平日,12月29日から1月4日（改行）上記の営業日、営業時間のほか、電話等により24時間常時連絡が可能な体制とする。,40,https://arch294.com/,,,,
272108,2772409849,大阪府,枚方市,しおりケアプラン,シオリケアプラン,居宅介護支援,大阪府枚方市池之宮一丁目17番36号,,34.812860300000000,135.674136000000000,072-808-6062,072-808-6056,3120001183481,オーテック株式会社,2772409849,平日,営業時間外であっても、携帯電話等にて24時間体制にて連絡が随時可能,,,,,,
272108,2772410151,大阪府,枚方市,桃寿苑ケアプランセンター,トウジュエンケアプランセンター,居宅介護支援,大阪府枚方市岡本町10－25桃寿苑枚方,桃寿苑枚方,34.815199799999990,135.645011500000000,072-841-8808,072-841-8818,4120005014062,医療法人貴和会,2772410151,平日,,0,https://toujyuenhirakata.jp/,,,,
272108,2772410060,大阪府,枚方市,医療法人中屋覚志会　居宅介護支援事業所津田,イリョウホウジンナカヤカクシカイ　キョタクカイゴシエンジギョウショツダ,居宅介護支援,大阪府枚方市津田北町３丁目３０番１号,,34.814096799999994,135.712042500000020,072-800-1852,072-800-1353,7120005013251,医療法人中屋覚志会,2772410060,平日,１２月３１日から１月３日までを除く,,,,,,
272108,2772409872,大阪府,枚方市,emaケアプランセンター,エマケアプランセンター,居宅介護支援,大阪府枚方市招堤元町1丁目2-31サンシャインⅡ101,サンシャインⅡ101,34.840291500000010,135.683052999999970,072-807-3985,072-807-3994,4120001213485,Ｐａｎｄａ　Ｃａｒｅ株式会社,2772409872,"平日,祝日",,98,,,,,
272108,2772409898,大阪府,枚方市,ケアプランセンターえんじゅ枚方,ケアプランセンターエンジュ,居宅介護支援,大阪府枚方市招提元町二丁目23番11号,,34.844241891924270,135.683422104893480,072-800-7775,072-800-7747,6130001044812,株式会社Ｔ．Ｓ．Ｉ,2772409898,"平日,祝日",,0,https://www.t-s-i.jp/,,,,
272108,2772410292,大阪府,枚方市,ケアプランハウス　ファミリア,ケアプランハウス　ファミリア,居宅介護支援,大阪府枚方市岡山手町6番10号岡山手ハイツ13号室,岡山手ハイツ13号室,34.810685300000000,135.647622999999980,072-894-7088,06-7668-4047,6120001259849,株式会社ファミリア,2772410292,平日,営業時間外は留守番電話になります。翌営業日に対応致します。,,,,,,
272108,2772410185,大阪府,枚方市,介護応援よい処,カイゴオウエンヨイショ,居宅介護支援,大阪府枚方市大峰南町18番11号,,34.812035400000000,135.687296500000000,072-859-2971,072-395-9016,5120003025218,合同会社えん,2772410185,"平日,土曜日,祝日",12/31～1/3は休日,0,,,,,
272108,2772409732,大阪府,枚方市,ケアプランえにし,ケアプランエニシ,居宅介護支援,大阪府枚方市禁野本町1丁5番15-101号,,34.818814192036335,135.653862313491860,072-805-5566,072-805-5560,6120003008766,合同会社縁,2772409732,平日,,0,,,,,
